sentence,sentence_CLAUSE,sentence_RC_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embed_NUM,embed_GEN,embed_ZIPF,verb_ZIPF
the woman likes the girls who the queen sees.,objwho,peripheral,sg,f,5.35,pl,f,5.38,sg,f,4.86,4.73
the woman likes the girls who the man sees.,objwho,peripheral,sg,f,5.35,pl,f,5.38,sg,m,5.82,4.73
the woman likes the girls who the boy sees.,objwho,peripheral,sg,f,5.35,pl,f,5.38,sg,m,5.17,4.73
the woman likes the girls who the king sees.,objwho,peripheral,sg,f,5.35,pl,f,5.38,sg,m,5.17,4.73
the woman likes the girls who the ladies see.,objwho,peripheral,sg,f,5.35,pl,f,5.38,pl,f,4.86,4.73
the woman likes the girls who the men see.,objwho,peripheral,sg,f,5.35,pl,f,5.38,pl,m,5.82,4.73
the woman likes the girls who the boys see.,objwho,peripheral,sg,f,5.35,pl,f,5.38,pl,m,5.17,4.73
the woman likes the girls who the kings see.,objwho,peripheral,sg,f,5.35,pl,f,5.38,pl,m,5.17,4.73
the woman likes the ladies who see the girl.,subjwho,peripheral,sg,f,5.35,pl,f,4.86,sg,f,5.38,4.73
the woman likes the ladies who see the man.,subjwho,peripheral,sg,f,5.35,pl,f,4.86,sg,m,5.82,4.73
the woman likes the ladies who see the boy.,subjwho,peripheral,sg,f,5.35,pl,f,4.86,sg,m,5.17,4.73
the woman likes the ladies who see the king.,subjwho,peripheral,sg,f,5.35,pl,f,4.86,sg,m,5.17,4.73
the woman likes the ladies who see the girls.,subjwho,peripheral,sg,f,5.35,pl,f,4.86,pl,f,5.38,4.73
the woman likes the ladies who see the men.,subjwho,peripheral,sg,f,5.35,pl,f,4.86,pl,m,5.82,4.73
the woman likes the ladies who see the boys.,subjwho,peripheral,sg,f,5.35,pl,f,4.86,pl,m,5.17,4.73
the woman likes the ladies who see the kings.,subjwho,peripheral,sg,f,5.35,pl,f,4.86,pl,m,5.17,4.73
the woman likes the ladies who the girl sees.,objwho,peripheral,sg,f,5.35,pl,f,4.86,sg,f,5.38,4.73
the woman likes the ladies who the man sees.,objwho,peripheral,sg,f,5.35,pl,f,4.86,sg,m,5.82,4.73
the woman likes the ladies who the boy sees.,objwho,peripheral,sg,f,5.35,pl,f,4.86,sg,m,5.17,4.73
the woman likes the ladies who the king sees.,objwho,peripheral,sg,f,5.35,pl,f,4.86,sg,m,5.17,4.73
the woman likes the ladies who the girls see.,objwho,peripheral,sg,f,5.35,pl,f,4.86,pl,f,5.38,4.73
the woman likes the ladies who the men see.,objwho,peripheral,sg,f,5.35,pl,f,4.86,pl,m,5.82,4.73
the woman likes the ladies who the boys see.,objwho,peripheral,sg,f,5.35,pl,f,4.86,pl,m,5.17,4.73
the woman likes the ladies who the kings see.,objwho,peripheral,sg,f,5.35,pl,f,4.86,pl,m,5.17,4.73
the woman likes the men who see the girl.,subjwho,peripheral,sg,f,5.35,pl,m,5.82,sg,f,5.38,4.73
the woman likes the men who see the queen.,subjwho,peripheral,sg,f,5.35,pl,m,5.82,sg,f,4.86,4.73
the woman likes the men who see the boy.,subjwho,peripheral,sg,f,5.35,pl,m,5.82,sg,m,5.17,4.73
the woman likes the men who see the king.,subjwho,peripheral,sg,f,5.35,pl,m,5.82,sg,m,5.17,4.73
the woman likes the men who see the girls.,subjwho,peripheral,sg,f,5.35,pl,m,5.82,pl,f,5.38,4.73
the woman likes the men who see the ladies.,subjwho,peripheral,sg,f,5.35,pl,m,5.82,pl,f,4.86,4.73
the woman likes the men who see the boys.,subjwho,peripheral,sg,f,5.35,pl,m,5.82,pl,m,5.17,4.73
the woman likes the men who see the kings.,subjwho,peripheral,sg,f,5.35,pl,m,5.82,pl,m,5.17,4.73
the woman likes the men who the girl sees.,objwho,peripheral,sg,f,5.35,pl,m,5.82,sg,f,5.38,4.73
the woman likes the men who the queen sees.,objwho,peripheral,sg,f,5.35,pl,m,5.82,sg,f,4.86,4.73
the woman likes the men who the boy sees.,objwho,peripheral,sg,f,5.35,pl,m,5.82,sg,m,5.17,4.73
the woman likes the men who the king sees.,objwho,peripheral,sg,f,5.35,pl,m,5.82,sg,m,5.17,4.73
the woman likes the men who the girls see.,objwho,peripheral,sg,f,5.35,pl,m,5.82,pl,f,5.38,4.73
the woman likes the men who the ladies see.,objwho,peripheral,sg,f,5.35,pl,m,5.82,pl,f,4.86,4.73
the woman likes the men who the boys see.,objwho,peripheral,sg,f,5.35,pl,m,5.82,pl,m,5.17,4.73
the woman likes the men who the kings see.,objwho,peripheral,sg,f,5.35,pl,m,5.82,pl,m,5.17,4.73
the woman likes the boys who see the girl.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,sg,f,5.38,4.73
the woman likes the boys who see the queen.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,sg,f,4.86,4.73
the woman likes the boys who see the man.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,sg,m,5.82,4.73
the woman likes the boys who see the king.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,sg,m,5.17,4.73
the woman likes the boys who see the girls.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,pl,f,5.38,4.73
the woman likes the boys who see the ladies.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,pl,f,4.86,4.73
the woman likes the boys who see the men.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,pl,m,5.82,4.73
the woman likes the boys who see the kings.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,pl,m,5.17,4.73
the woman likes the boys who the girl sees.,objwho,peripheral,sg,f,5.35,pl,m,5.17,sg,f,5.38,4.73
the woman likes the boys who the queen sees.,objwho,peripheral,sg,f,5.35,pl,m,5.17,sg,f,4.86,4.73
the woman likes the boys who the man sees.,objwho,peripheral,sg,f,5.35,pl,m,5.17,sg,m,5.82,4.73
the woman likes the boys who the king sees.,objwho,peripheral,sg,f,5.35,pl,m,5.17,sg,m,5.17,4.73
the woman likes the boys who the girls see.,objwho,peripheral,sg,f,5.35,pl,m,5.17,pl,f,5.38,4.73
the woman likes the boys who the ladies see.,objwho,peripheral,sg,f,5.35,pl,m,5.17,pl,f,4.86,4.73
the woman likes the boys who the men see.,objwho,peripheral,sg,f,5.35,pl,m,5.17,pl,m,5.82,4.73
the woman likes the boys who the kings see.,objwho,peripheral,sg,f,5.35,pl,m,5.17,pl,m,5.17,4.73
the woman likes the kings who see the girl.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,sg,f,5.38,4.73
the woman likes the kings who see the queen.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,sg,f,4.86,4.73
the woman likes the kings who see the man.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,sg,m,5.82,4.73
the woman likes the kings who see the boy.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,sg,m,5.17,4.73
the woman likes the kings who see the girls.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,pl,f,5.38,4.73
the woman likes the kings who see the ladies.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,pl,f,4.86,4.73
the woman likes the kings who see the men.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,pl,m,5.82,4.73
the woman likes the kings who see the boys.,subjwho,peripheral,sg,f,5.35,pl,m,5.17,pl,m,5.17,4.73
the woman likes the kings who the girl sees.,objwho,peripheral,sg,f,5.35,pl,m,5.17,sg,f,5.38,4.73
the woman likes the kings who the queen sees.,objwho,peripheral,sg,f,5.35,pl,m,5.17,sg,f,4.86,4.73
the woman likes the kings who the man sees.,objwho,peripheral,sg,f,5.35,pl,m,5.17,sg,m,5.82,4.73
the woman likes the kings who the boy sees.,objwho,peripheral,sg,f,5.35,pl,m,5.17,sg,m,5.17,4.73
the woman likes the kings who the girls see.,objwho,peripheral,sg,f,5.35,pl,m,5.17,pl,f,5.38,4.73
the woman likes the kings who the ladies see.,objwho,peripheral,sg,f,5.35,pl,m,5.17,pl,f,4.86,4.73
the woman likes the kings who the men see.,objwho,peripheral,sg,f,5.35,pl,m,5.17,pl,m,5.82,4.73
the woman likes the kings who the boys see.,objwho,peripheral,sg,f,5.35,pl,m,5.17,pl,m,5.17,4.73
the girl sees the woman who likes the queen.,subjwho,peripheral,sg,f,5.38,sg,f,5.35,sg,f,4.86,4.59
the girl sees the woman who likes the man.,subjwho,peripheral,sg,f,5.38,sg,f,5.35,sg,m,5.82,4.59
the girl sees the woman who likes the boy.,subjwho,peripheral,sg,f,5.38,sg,f,5.35,sg,m,5.17,4.59
the girl sees the woman who likes the king.,subjwho,peripheral,sg,f,5.38,sg,f,5.35,sg,m,5.17,4.59
the girl sees the woman who likes the ladies.,subjwho,peripheral,sg,f,5.38,sg,f,5.35,pl,f,4.86,4.59
the girl sees the woman who likes the men.,subjwho,peripheral,sg,f,5.38,sg,f,5.35,pl,m,5.82,4.59
the girl sees the woman who likes the boys.,subjwho,peripheral,sg,f,5.38,sg,f,5.35,pl,m,5.17,4.59
the girl sees the woman who likes the kings.,subjwho,peripheral,sg,f,5.38,sg,f,5.35,pl,m,5.17,4.59
the girl sees the woman who the queen likes.,objwho,peripheral,sg,f,5.38,sg,f,5.35,sg,f,4.86,4.59
the girl sees the woman who the man likes.,objwho,peripheral,sg,f,5.38,sg,f,5.35,sg,m,5.82,4.59
the girl sees the woman who the boy likes.,objwho,peripheral,sg,f,5.38,sg,f,5.35,sg,m,5.17,4.59
the girl sees the woman who the king likes.,objwho,peripheral,sg,f,5.38,sg,f,5.35,sg,m,5.17,4.59
the girl sees the woman who the ladies like.,objwho,peripheral,sg,f,5.38,sg,f,5.35,pl,f,4.86,4.59
the girl sees the woman who the men like.,objwho,peripheral,sg,f,5.38,sg,f,5.35,pl,m,5.82,4.59
the girl sees the woman who the boys like.,objwho,peripheral,sg,f,5.38,sg,f,5.35,pl,m,5.17,4.59
the girl sees the woman who the kings like.,objwho,peripheral,sg,f,5.38,sg,f,5.35,pl,m,5.17,4.59
the girl sees the queen who likes the woman.,subjwho,peripheral,sg,f,5.38,sg,f,4.86,sg,f,5.35,4.59
the girl sees the queen who likes the man.,subjwho,peripheral,sg,f,5.38,sg,f,4.86,sg,m,5.82,4.59
the girl sees the queen who likes the boy.,subjwho,peripheral,sg,f,5.38,sg,f,4.86,sg,m,5.17,4.59
the girl sees the queen who likes the king.,subjwho,peripheral,sg,f,5.38,sg,f,4.86,sg,m,5.17,4.59
the girl sees the queen who likes the women.,subjwho,peripheral,sg,f,5.38,sg,f,4.86,pl,f,5.35,4.59
the girl sees the queen who likes the men.,subjwho,peripheral,sg,f,5.38,sg,f,4.86,pl,m,5.82,4.59
the girl sees the queen who likes the boys.,subjwho,peripheral,sg,f,5.38,sg,f,4.86,pl,m,5.17,4.59
the girl sees the queen who likes the kings.,subjwho,peripheral,sg,f,5.38,sg,f,4.86,pl,m,5.17,4.59
the girl sees the queen who the woman likes.,objwho,peripheral,sg,f,5.38,sg,f,4.86,sg,f,5.35,4.59
the girl sees the queen who the man likes.,objwho,peripheral,sg,f,5.38,sg,f,4.86,sg,m,5.82,4.59
the girl sees the queen who the boy likes.,objwho,peripheral,sg,f,5.38,sg,f,4.86,sg,m,5.17,4.59
the girl sees the queen who the king likes.,objwho,peripheral,sg,f,5.38,sg,f,4.86,sg,m,5.17,4.59
the girl sees the queen who the women like.,objwho,peripheral,sg,f,5.38,sg,f,4.86,pl,f,5.35,4.59
the girl sees the queen who the men like.,objwho,peripheral,sg,f,5.38,sg,f,4.86,pl,m,5.82,4.59
the girl sees the queen who the boys like.,objwho,peripheral,sg,f,5.38,sg,f,4.86,pl,m,5.17,4.59
the girl sees the queen who the kings like.,objwho,peripheral,sg,f,5.38,sg,f,4.86,pl,m,5.17,4.59
the girl sees the man who likes the woman.,subjwho,peripheral,sg,f,5.38,sg,m,5.82,sg,f,5.35,4.59
the girl sees the man who likes the queen.,subjwho,peripheral,sg,f,5.38,sg,m,5.82,sg,f,4.86,4.59
the girl sees the man who likes the boy.,subjwho,peripheral,sg,f,5.38,sg,m,5.82,sg,m,5.17,4.59
the girl sees the man who likes the king.,subjwho,peripheral,sg,f,5.38,sg,m,5.82,sg,m,5.17,4.59
the girl sees the man who likes the women.,subjwho,peripheral,sg,f,5.38,sg,m,5.82,pl,f,5.35,4.59
the girl sees the man who likes the ladies.,subjwho,peripheral,sg,f,5.38,sg,m,5.82,pl,f,4.86,4.59
the girl sees the man who likes the boys.,subjwho,peripheral,sg,f,5.38,sg,m,5.82,pl,m,5.17,4.59
the girl sees the man who likes the kings.,subjwho,peripheral,sg,f,5.38,sg,m,5.82,pl,m,5.17,4.59
the girl sees the man who the woman likes.,objwho,peripheral,sg,f,5.38,sg,m,5.82,sg,f,5.35,4.59
the girl sees the man who the queen likes.,objwho,peripheral,sg,f,5.38,sg,m,5.82,sg,f,4.86,4.59
the girl sees the man who the boy likes.,objwho,peripheral,sg,f,5.38,sg,m,5.82,sg,m,5.17,4.59
the girl sees the man who the king likes.,objwho,peripheral,sg,f,5.38,sg,m,5.82,sg,m,5.17,4.59
the girl sees the man who the women like.,objwho,peripheral,sg,f,5.38,sg,m,5.82,pl,f,5.35,4.59
the girl sees the man who the ladies like.,objwho,peripheral,sg,f,5.38,sg,m,5.82,pl,f,4.86,4.59
the girl sees the man who the boys like.,objwho,peripheral,sg,f,5.38,sg,m,5.82,pl,m,5.17,4.59
the girl sees the man who the kings like.,objwho,peripheral,sg,f,5.38,sg,m,5.82,pl,m,5.17,4.59
the girl sees the boy who likes the woman.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,sg,f,5.35,4.59
the girl sees the boy who likes the queen.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,sg,f,4.86,4.59
the girl sees the boy who likes the man.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.82,4.59
the girl sees the boy who likes the king.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.17,4.59
the girl sees the boy who likes the women.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,pl,f,5.35,4.59
the girl sees the boy who likes the ladies.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,pl,f,4.86,4.59
the girl sees the boy who likes the men.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.82,4.59
the girl sees the boy who likes the kings.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.17,4.59
the girl sees the boy who the woman likes.,objwho,peripheral,sg,f,5.38,sg,m,5.17,sg,f,5.35,4.59
the girl sees the boy who the queen likes.,objwho,peripheral,sg,f,5.38,sg,m,5.17,sg,f,4.86,4.59
the girl sees the boy who the man likes.,objwho,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.82,4.59
the girl sees the boy who the king likes.,objwho,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.17,4.59
the girl sees the boy who the women like.,objwho,peripheral,sg,f,5.38,sg,m,5.17,pl,f,5.35,4.59
the girl sees the boy who the ladies like.,objwho,peripheral,sg,f,5.38,sg,m,5.17,pl,f,4.86,4.59
the girl sees the boy who the men like.,objwho,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.82,4.59
the girl sees the boy who the kings like.,objwho,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.17,4.59
the girl sees the king who likes the woman.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,sg,f,5.35,4.59
the girl sees the king who likes the queen.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,sg,f,4.86,4.59
the girl sees the king who likes the man.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.82,4.59
the girl sees the king who likes the boy.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.17,4.59
the girl sees the king who likes the women.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,pl,f,5.35,4.59
the girl sees the king who likes the ladies.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,pl,f,4.86,4.59
the girl sees the king who likes the men.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.82,4.59
the girl sees the king who likes the boys.,subjwho,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.17,4.59
the girl sees the king who the woman likes.,objwho,peripheral,sg,f,5.38,sg,m,5.17,sg,f,5.35,4.59
the girl sees the king who the queen likes.,objwho,peripheral,sg,f,5.38,sg,m,5.17,sg,f,4.86,4.59
the girl sees the king who the man likes.,objwho,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.82,4.59
the girl sees the king who the boy likes.,objwho,peripheral,sg,f,5.38,sg,m,5.17,sg,m,5.17,4.59
the girl sees the king who the women like.,objwho,peripheral,sg,f,5.38,sg,m,5.17,pl,f,5.35,4.59
the girl sees the king who the ladies like.,objwho,peripheral,sg,f,5.38,sg,m,5.17,pl,f,4.86,4.59
the girl sees the king who the men like.,objwho,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.82,4.59
the girl sees the king who the boys like.,objwho,peripheral,sg,f,5.38,sg,m,5.17,pl,m,5.17,4.59
the girl sees the women who like the queen.,subjwho,peripheral,sg,f,5.38,pl,f,5.35,sg,f,4.86,4.59
the girl sees the women who like the man.,subjwho,peripheral,sg,f,5.38,pl,f,5.35,sg,m,5.82,4.59
the girl sees the women who like the boy.,subjwho,peripheral,sg,f,5.38,pl,f,5.35,sg,m,5.17,4.59
the girl sees the women who like the king.,subjwho,peripheral,sg,f,5.38,pl,f,5.35,sg,m,5.17,4.59
the girl sees the women who like the ladies.,subjwho,peripheral,sg,f,5.38,pl,f,5.35,pl,f,4.86,4.59
the girl sees the women who like the men.,subjwho,peripheral,sg,f,5.38,pl,f,5.35,pl,m,5.82,4.59
the girl sees the women who like the boys.,subjwho,peripheral,sg,f,5.38,pl,f,5.35,pl,m,5.17,4.59
the girl sees the women who like the kings.,subjwho,peripheral,sg,f,5.38,pl,f,5.35,pl,m,5.17,4.59
the girl sees the women who the queen likes.,objwho,peripheral,sg,f,5.38,pl,f,5.35,sg,f,4.86,4.59
the girl sees the women who the man likes.,objwho,peripheral,sg,f,5.38,pl,f,5.35,sg,m,5.82,4.59
the girl sees the women who the boy likes.,objwho,peripheral,sg,f,5.38,pl,f,5.35,sg,m,5.17,4.59
the girl sees the women who the king likes.,objwho,peripheral,sg,f,5.38,pl,f,5.35,sg,m,5.17,4.59
the girl sees the women who the ladies like.,objwho,peripheral,sg,f,5.38,pl,f,5.35,pl,f,4.86,4.59
the girl sees the women who the men like.,objwho,peripheral,sg,f,5.38,pl,f,5.35,pl,m,5.82,4.59
the girl sees the women who the boys like.,objwho,peripheral,sg,f,5.38,pl,f,5.35,pl,m,5.17,4.59
the girl sees the women who the kings like.,objwho,peripheral,sg,f,5.38,pl,f,5.35,pl,m,5.17,4.59
the girl sees the ladies who like the woman.,subjwho,peripheral,sg,f,5.38,pl,f,4.86,sg,f,5.35,4.59
the girl sees the ladies who like the man.,subjwho,peripheral,sg,f,5.38,pl,f,4.86,sg,m,5.82,4.59
the girl sees the ladies who like the boy.,subjwho,peripheral,sg,f,5.38,pl,f,4.86,sg,m,5.17,4.59
the girl sees the ladies who like the king.,subjwho,peripheral,sg,f,5.38,pl,f,4.86,sg,m,5.17,4.59
the girl sees the ladies who like the women.,subjwho,peripheral,sg,f,5.38,pl,f,4.86,pl,f,5.35,4.59
the girl sees the ladies who like the men.,subjwho,peripheral,sg,f,5.38,pl,f,4.86,pl,m,5.82,4.59
the girl sees the ladies who like the boys.,subjwho,peripheral,sg,f,5.38,pl,f,4.86,pl,m,5.17,4.59
the girl sees the ladies who like the kings.,subjwho,peripheral,sg,f,5.38,pl,f,4.86,pl,m,5.17,4.59
the girl sees the ladies who the woman likes.,objwho,peripheral,sg,f,5.38,pl,f,4.86,sg,f,5.35,4.59
the girl sees the ladies who the man likes.,objwho,peripheral,sg,f,5.38,pl,f,4.86,sg,m,5.82,4.59
the girl sees the ladies who the boy likes.,objwho,peripheral,sg,f,5.38,pl,f,4.86,sg,m,5.17,4.59
the girl sees the ladies who the king likes.,objwho,peripheral,sg,f,5.38,pl,f,4.86,sg,m,5.17,4.59
the girl sees the ladies who the women like.,objwho,peripheral,sg,f,5.38,pl,f,4.86,pl,f,5.35,4.59
the girl sees the ladies who the men like.,objwho,peripheral,sg,f,5.38,pl,f,4.86,pl,m,5.82,4.59
the girl sees the ladies who the boys like.,objwho,peripheral,sg,f,5.38,pl,f,4.86,pl,m,5.17,4.59
the girl sees the ladies who the kings like.,objwho,peripheral,sg,f,5.38,pl,f,4.86,pl,m,5.17,4.59
the girl sees the men who like the woman.,subjwho,peripheral,sg,f,5.38,pl,m,5.82,sg,f,5.35,4.59
the girl sees the men who like the queen.,subjwho,peripheral,sg,f,5.38,pl,m,5.82,sg,f,4.86,4.59
the girl sees the men who like the boy.,subjwho,peripheral,sg,f,5.38,pl,m,5.82,sg,m,5.17,4.59
the girl sees the men who like the king.,subjwho,peripheral,sg,f,5.38,pl,m,5.82,sg,m,5.17,4.59
the girl sees the men who like the women.,subjwho,peripheral,sg,f,5.38,pl,m,5.82,pl,f,5.35,4.59
the girl sees the men who like the ladies.,subjwho,peripheral,sg,f,5.38,pl,m,5.82,pl,f,4.86,4.59
the girl sees the men who like the boys.,subjwho,peripheral,sg,f,5.38,pl,m,5.82,pl,m,5.17,4.59
the girl sees the men who like the kings.,subjwho,peripheral,sg,f,5.38,pl,m,5.82,pl,m,5.17,4.59
the girl sees the men who the woman likes.,objwho,peripheral,sg,f,5.38,pl,m,5.82,sg,f,5.35,4.59
the girl sees the men who the queen likes.,objwho,peripheral,sg,f,5.38,pl,m,5.82,sg,f,4.86,4.59
the girl sees the men who the boy likes.,objwho,peripheral,sg,f,5.38,pl,m,5.82,sg,m,5.17,4.59
the girl sees the men who the king likes.,objwho,peripheral,sg,f,5.38,pl,m,5.82,sg,m,5.17,4.59
the girl sees the men who the women like.,objwho,peripheral,sg,f,5.38,pl,m,5.82,pl,f,5.35,4.59
the girl sees the men who the ladies like.,objwho,peripheral,sg,f,5.38,pl,m,5.82,pl,f,4.86,4.59
the girl sees the men who the boys like.,objwho,peripheral,sg,f,5.38,pl,m,5.82,pl,m,5.17,4.59
the girl sees the men who the kings like.,objwho,peripheral,sg,f,5.38,pl,m,5.82,pl,m,5.17,4.59
the girl sees the boys who like the woman.,subjwho,peripheral,sg,f,5.38,pl,m,5.17,sg,f,5.35,4.59
the girl sees the boys who like the queen.,subjwho,peripheral,sg,f,5.38,pl,m,5.17,sg,f,4.86,4.59
the girl sees the boys who like the man.,subjwho,peripheral,sg,f,5.38,pl,m,5.17,sg,m,5.82,4.59
the girl sees the boys who like the king.,subjwho,peripheral,sg,f,5.38,pl,m,5.17,sg,m,5.17,4.59
the girl sees the boys who like the women.,subjwho,peripheral,sg,f,5.38,pl,m,5.17,pl,f,5.35,4.59
the girl sees the boys who like the ladies.,subjwho,peripheral,sg,f,5.38,pl,m,5.17,pl,f,4.86,4.59
the girl sees the boys who like the men.,subjwho,peripheral,sg,f,5.38,pl,m,5.17,pl,m,5.82,4.59
the girl sees the boys who like the kings.,subjwho,peripheral,sg,f,5.38,pl,m,5.17,pl,m,5.17,4.59
the girl sees the boys who the woman likes.,objwho,peripheral,sg,f,5.38,pl,m,5.17,sg,f,5.35,4.59
the girl sees the boys who the queen likes.,objwho,peripheral,sg,f,5.38,pl,m,5.17,sg,f,4.86,4.59
the girl sees the boys who the man likes.,objwho,peripheral,sg,f,5.38,pl,m,5.17,sg,m,5.82,4.59
the girl sees the boys who the king likes.,objwho,peripheral,sg,f,5.38,pl,m,5.17,sg,m,5.17,4.59
the girl sees the boys who the women like.,objwho,peripheral,sg,f,5.38,pl,m,5.17,pl,f,5.35,4.59
the girl sees the boys who the ladies like.,objwho,peripheral,sg,f,5.38,pl,m,5.17,pl,f,4.86,4.59
